BA10003ANA COSTA           036905335
MG10002MARIA OLIVEIRA      061905044
ES10002MARIA OLIVEIRA      051823984
MG10002MARIA OLIVEIRA      045320105
CE10006JOSE ALMEIDA        031822726
ES10004PAULO LIMA          073492247
RJ10002MARIA OLIVEIRA      049127198
MG10001JOAO SILVA          000518484
RJ10001JOAO SILVA          023178822
CE10003ANA COSTA           086344383
SC10006JOSE ALMEIDA        082351194
SC10003ANA COSTA           007750945
RS10006JOSE ALMEIDA        087374876
SP10005CARLOS SOUSA        029708207
SP10003ANA COSTA           085520198
MG10001JOAO SILVA          029961674
ES10001JOAO SILVA          069049213
SP10001JOAO SILVA          014341472
CE10001JOAO SILVA          010343753
ES10006JOSE ALMEIDA        040588164
RS10002MARIA OLIVEIRA      091332905
MG10006JOSE ALMEIDA        041799836
CE10006JOSE ALMEIDA        090823887
RS10006JOSE ALMEIDA        088919488
PE10005CARLOS SOUSA        027113459
ES10001JOAO SILVA          031904735
CE10002MARIA OLIVEIRA      008852434
PE10005CARLOS SOUSA        053366513
RJ10005CARLOS SOUSA        053935202
BA10001JOAO SILVA          014213813
MG10001JOAO SILVA          051331154
SC10002MARIA OLIVEIRA      071895245
BA10002MARIA OLIVEIRA      099384783
CE10002MARIA OLIVEIRA      010591982
RJ10005CARLOS SOUSA        013260821
PR10006JOSE ALMEIDA        065511462
RJ10003ANA COSTA           015269944
PE10002MARIA OLIVEIRA      070702575
GO10001JOAO SILVA          046361417
BA10006JOSE ALMEIDA        060566819
PR10001JOAO SILVA          044251576
CE10002MARIA OLIVEIRA      046058664
SP10001JOAO SILVA          006161183
SC10003ANA COSTA           015274042
SP10002MARIA OLIVEIRA      049009401
PR10002MARIA OLIVEIRA      019040762
GO10006JOSE ALMEIDA        007018943
BA10006JOSE ALMEIDA        055466334
SP10006JOSE ALMEIDA        048521265
MG10003ANA COSTA           044774597
